province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
Nova Scotia,St. Francis Xavier University,Religious Studies,8084,8084,70%,4 years ,English, Minimum score required is 92,,Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,61°59'40"W,45°37'05"N,www.stfx.ca
Nova Scotia,St. Francis Xavier University,Sociology,8084,8084,70%,4 years ,English, Minimum score required is 92,,Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,61°59'40"W,45°37'05"N,www.stfx.ca
Nova Scotia,St. Francis Xavier University,Women and Gender Studies,8084,8084,70%,4 years ,English, Minimum score required is 92,,Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,61°59'40"W,45°37'05"N,www.stfx.ca
Nova Scotia,University of King's College,Foundation Year Program- Arts,8904,5932,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,University of King's College,Foundation Year Program- Science,5938,4449,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,University of King's College,Foundation Year Program- Journalism,9182,7615,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,University of King's College,Foundation Year Program- Music,9182,7615,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,University of King's College,Bachelor of Journalism,9182,8581,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,University of King's College,Minor in Journalism studies,17730,8265,70%,year 1 of 4,English,237 (computer-based) 90 (iBT) and no lower than 20 in each band,,Univeristy of King's College is the affiliate college to Dalhousie University. Please see university website for additional admission and tuition information. Please note there is an additional international student fee. ,63° 35' 43" W,44° 38' 15" N,www.ukings.ca
Nova Scotia,Dalhousie University,Accounting,19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Actuarial Science,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Agricultural Business ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Agricultural Economics ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Animal Science ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Applied Computer Science,18713,9248,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Aquaculture ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Arabic Studies,17730,8265,70%,4 years,English and Modern Standard Arabic,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Arts & Social Sciences,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Biochemistry & Molecular Biology,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Biology,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Bioveterinary Science,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Black and African Diaspora Studies (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Business (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Business Management Technology Diploma ,14253,7500,60%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Canadian Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie Univeristy- Sexton Campus,Chemical Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Chemistry,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Chinese Studies (minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie Univeristy- Sexton Campus,Civil Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Classics,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Commerce Co‑op,19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Community Design,18068,8603,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Computer Science,18713,9248,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Contemporary Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Creative Writing,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Early Modern Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Earth Sciences,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Economics,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Electrical and Computer Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Engineering,18974,9509,70%,4 years (2/2),English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,English,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Entrepreneurship (Major),19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Entrepreneurship & Innovation,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,"Environment, Sustainability & Society",18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Environmental Engineering,n/a,n/a,n/a,year 2 and 3,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Environmental Landscape Horticulture ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Environmental Science,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Environmental Sciences ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,European Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Film Studies (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Finance (major),19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Food Science (Minor),18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,French,17730,8265,70%,4 years,English and French,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Gender and Women's Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,German,17730,8265,70%,4 years,English and German,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Health Promotion,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,History,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,History of Science and Technology,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Indigenous Studies (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Industrial Engineering,n/a,n/a,na/,year 2 and 3,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Integrated Environmental Management ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Integrated Science,18699,9234,75%,1st year program,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,International Business,19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,International Development Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,International Food Business ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Italian Studies (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Journalism Studies (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Kinesiology,18915,9450,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Knowledge Management,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Landscape Architecture ,14253,7500,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Law and Society (Minor),17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Leadership & Organizations,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Managed Landscapes Technology Diploma ,14253,7500,60%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Management,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Management & Globalization,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Managing People and Organizations,19782,10317,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Marine Biology,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Marketing Logistics,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Marketing Management,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Materials Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Mathematics,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Mechanical Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Medical Sciences,18699,9234,80%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Microbiology and Immunology,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Mineral Resource Engineering,n/a,n/a,n/a,year 3 and 4,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Music,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Neuroscience,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Nursing,18941,9476,75%,3 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Ocean Sciences,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Philosophy,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Physics and Atmospheric Science,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Plant Science ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Plant Science Diploma ,14253,7500,60%,2 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Political Science,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Pre-Veterinary Medicine ,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Psychology,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Public Sector Management,18156,8691,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Recreation- Leisure Studies,18915,9450,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Recreation Management,18915,9450,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Religious Studies,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Russian Studies,17730,8265,70%,4 years,English and Russian,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Science,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Security Studies (Minor),18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Small Business Management,14253,7500,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Sociology & Social Anthropology,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Spanish & Latin American Studies,17730,8265,70%,4 years,English and Spanish,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Statistics,18699,9234,75%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University,Theatre,17730,8265,70%,4 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
Nova Scotia,Dalhousie University- Agricultural Campus,Veterinary Technology Diploma ,14253,7500,60%,2 years,English,"Internet-based TOEFL- 92, written- 580",,Please see university website for additional admission and tuition information. ,63° 35' 30" W,44° 38' 13" N,www.dal.ca
New Brunswick,Université de Moncton- monction campus,Administration - général,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Anglais,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Art dramatique,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Arts visuels,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Arts visuels (orientation enseignement),10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,B.A. multidisciplinaire,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,B.Sc. multidisciplinaire,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Biochimie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Biochimie et biologie moléculaire,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Biologie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Chimie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Comptabilité,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Criminologie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Design d'intérieur,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Droit,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Économie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Études familiales,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Études françaises,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Études littéraires,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Finance,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
